"BehaviorSpace results (NetLogo 7.0.4),""Table version 2.0"""
Virus.nlogox
experimento_evolutivo
05/26/2026 18:57:23:470 -0500
"min-pxcor,""max-pxcor"",""min-pycor"",""max-pycor"""
"22,""30"",""6"",""14"""
"21,""30"",""20"",""16"""
"19,""20"",""30"",""3"""
"18,""20"",""43"",""2"""
"22,""30"",""7"",""15"""
"21,""30"",""21"",""6"""
"1,""10"",""9"",""10"""
"21,""30"",""22"",""6"""
"20,""20"",""26"",""5"""
"22,""30"",""8"",""15"""
"19,""20"",""31"",""3"""
"18,""20"",""44"",""2"""
"20,""20"",""27"",""6"""
"22,""30"",""9"",""15"""
"21,""30"",""23"",""6"""
"19,""20"",""32"",""3"""
"18,""20"",""45"",""2"""
"19,""20"",""33"",""3"""
"18,""20"",""46"",""2"""
"21,""30"",""24"",""7"""
"19,""20"",""34"",""3"""
"20,""20"",""28"",""6"""
"22,""30"",""10"",""16"""
"21,""30"",""25"",""7"""
"18,""20"",""47"",""1"""
"22,""30"",""11"",""16"""
"19,""20"",""35"",""3"""
"21,""30"",""26"",""7"""
"22,""30"",""12"",""16"""
"18,""20"",""48"",""1"""
"20,""20"",""29"",""6"""
"22,""30"",""13"",""16"""
"19,""20"",""36"",""3"""
"21,""30"",""27"",""7"""
"20,""20"",""30"",""7"""
"19,""20"",""37"",""3"""
"22,""30"",""14"",""16"""
"21,""30"",""28"",""7"""
"18,""20"",""49"",""1"""
"20,""20"",""31"",""7"""
"22,""30"",""15"",""16"""
"19,""20"",""38"",""3"""
"21,""30"",""29"",""6"""
"22,""30"",""16"",""16"""
"18,""20"",""50"",""1"""
"20,""20"",""32"",""8"""
"19,""20"",""39"",""3"""
"21,""30"",""30"",""6"""
"22,""30"",""17"",""16"""
"20,""20"",""33"",""8"""
"19,""20"",""40"",""2"""
"18,""20"",""51"",""0"""
"21,""30"",""31"",""6"""
"22,""30"",""18"",""16"""
"19,""20"",""41"",""1"""
"22,""30"",""19"",""16"""
"21,""30"",""32"",""6"""
"23,""30"",""0"",""10"""
"20,""20"",""34"",""7"""
"22,""30"",""20"",""16"""
"21,""30"",""33"",""6"""
"19,""20"",""42"",""0"""
"23,""30"",""1"",""10"""
"20,""20"",""35"",""7"""
"22,""30"",""21"",""5"""
"1,""10"",""10"",""10"""
"23,""30"",""2"",""11"""
"20,""20"",""36"",""7"""
"22,""30"",""22"",""5"""
"24,""30"",""0"",""10"""
"21,""30"",""34"",""7"""
"22,""30"",""23"",""5"""
"23,""30"",""3"",""12"""
"24,""30"",""1"",""10"""
"20,""20"",""37"",""7"""
"21,""30"",""35"",""6"""
"23,""30"",""4"",""12"""
"22,""30"",""24"",""4"""
"23,""30"",""5"",""12"""
"21,""30"",""36"",""6"""
"24,""30"",""2"",""10"""
"22,""30"",""25"",""4"""
"20,""20"",""38"",""7"""
"23,""30"",""6"",""13"""
"21,""30"",""37"",""5"""
"24,""30"",""3"",""10"""
"22,""30"",""26"",""2"""
"24,""30"",""4"",""10"""
"20,""20"",""39"",""6"""
"22,""30"",""27"",""2"""
"23,""30"",""7"",""13"""
"21,""30"",""38"",""4"""
"24,""30"",""5"",""10"""
"24,""30"",""6"",""10"""
"22,""30"",""28"",""1"""
"23,""30"",""8"",""13"""
"20,""20"",""40"",""6"""
"21,""30"",""39"",""5"""
"22,""30"",""29"",""1"""
"24,""30"",""7"",""10"""
"20,""20"",""41"",""6"""
"22,""30"",""30"",""1"""
"23,""30"",""9"",""13"""
"24,""30"",""8"",""10"""
"21,""30"",""40"",""5"""
"24,""30"",""9"",""10"""
"21,""30"",""41"",""4"""
"24,""30"",""10"",""11"""
"20,""20"",""42"",""6"""
"22,""30"",""31"",""0"""
"21,""30"",""42"",""4"""
"24,""30"",""11"",""12"""
"20,""20"",""43"",""6"""
"21,""30"",""43"",""4"""
"24,""30"",""12"",""12"""
"20,""20"",""44"",""6"""
"25,""30"",""0"",""10"""
"24,""30"",""13"",""13"""
"21,""30"",""44"",""4"""
"20,""20"",""45"",""5"""
"24,""30"",""14"",""13"""
"21,""30"",""45"",""6"""
"25,""30"",""1"",""10"""
"24,""30"",""15"",""13"""
"20,""20"",""46"",""5"""
"21,""30"",""46"",""6"""
"25,""30"",""2"",""11"""
"24,""30"",""16"",""14"""
"23,""30"",""10"",""13"""
"21,""30"",""47"",""5"""
"20,""20"",""47"",""5"""
"25,""30"",""3"",""13"""
"24,""30"",""17"",""14"""
"23,""30"",""11"",""13"""
"20,""20"",""48"",""4"""
"21,""30"",""48"",""5"""
"24,""30"",""18"",""14"""
"25,""30"",""4"",""14"""
"23,""30"",""12"",""14"""
"20,""20"",""49"",""4"""
"25,""30"",""5"",""14"""
"24,""30"",""19"",""14"""
"21,""30"",""49"",""5"""
"20,""20"",""50"",""3"""
"23,""30"",""13"",""15"""
"25,""30"",""6"",""15"""
"24,""30"",""20"",""14"""
"25,""30"",""7"",""15"""
"21,""30"",""50"",""5"""
"24,""30"",""21"",""4"""
"20,""20"",""51"",""3"""
"23,""30"",""14"",""15"""
"25,""30"",""8"",""16"""
"24,""30"",""22"",""5"""
"20,""20"",""52"",""3"""
"25,""30"",""9"",""16"""
"24,""30"",""23"",""5"""
"21,""30"",""51"",""5"""
"23,""30"",""15"",""15"""
"24,""30"",""24"",""5"""
"20,""20"",""53"",""2"""
"25,""30"",""10"",""16"""
"20,""20"",""54"",""2"""
"25,""30"",""11"",""17"""
"23,""30"",""16"",""15"""
"21,""30"",""52"",""5"""
"24,""30"",""25"",""6"""
"23,""30"",""17"",""15"""
"25,""30"",""12"",""18"""
"21,""30"",""53"",""5"""
"24,""30"",""26"",""7"""
"23,""30"",""18"",""15"""
"25,""30"",""13"",""18"""
"20,""20"",""55"",""2"""
"24,""30"",""27"",""8"""
"23,""30"",""19"",""16"""
"25,""30"",""14"",""20"""
"21,""30"",""54"",""4"""
"20,""20"",""56"",""2"""
"23,""30"",""20"",""18"""
"25,""30"",""15"",""20"""
"21,""30"",""55"",""4"""
"23,""30"",""21"",""8"""
"20,""20"",""57"",""2"""
"21,""30"",""56"",""4"""
"23,""30"",""22"",""7"""
"25,""30"",""16"",""21"""
"25,""30"",""17"",""21"""
"20,""20"",""58"",""2"""
"21,""30"",""57"",""4"""
"23,""30"",""23"",""7"""
"1,""10"",""11"",""10"""
"25,""30"",""18"",""23"""
"20,""20"",""59"",""4"""
"23,""30"",""24"",""6"""
"21,""30"",""58"",""4"""
"25,""30"",""19"",""24"""
"21,""30"",""59"",""4"""
"23,""30"",""25"",""6"""
"24,""30"",""28"",""8"""
"25,""30"",""20"",""24"""
"24,""30"",""29"",""8"""
"25,""30"",""21"",""14"""
"21,""30"",""60"",""3"""
"23,""30"",""26"",""5"""
"24,""30"",""30"",""8"""
"20,""20"",""60"",""3"""
"25,""30"",""22"",""14"""
"23,""30"",""27"",""5"""
"24,""30"",""31"",""8"""
"25,""30"",""23"",""15"""
"24,""30"",""32"",""7"""
"20,""20"",""61"",""2"""
"25,""30"",""24"",""13"""
"21,""30"",""61"",""3"""
"23,""30"",""28"",""5"""
"24,""30"",""33"",""7"""
"25,""30"",""25"",""12"""
"20,""20"",""62"",""2"""
"21,""30"",""62"",""3"""
"23,""30"",""29"",""5"""
"24,""30"",""34"",""6"""
"25,""30"",""26"",""11"""
"20,""20"",""63"",""2"""
"25,""30"",""27"",""12"""
"21,""30"",""63"",""3"""
"24,""30"",""35"",""6"""
"23,""30"",""30"",""5"""
"23,""30"",""31"",""5"""
"24,""30"",""36"",""6"""
"21,""30"",""64"",""3"""
"25,""30"",""28"",""11"""
"24,""30"",""37"",""6"""
"23,""30"",""32"",""4"""
"21,""30"",""65"",""2"""
"20,""20"",""64"",""2"""
"25,""30"",""29"",""11"""
"24,""30"",""38"",""6"""
"23,""30"",""33"",""3"""
"21,""30"",""66"",""0"""
"25,""30"",""30"",""11"""
"23,""30"",""34"",""3"""
"24,""30"",""39"",""6"""
"25,""30"",""31"",""12"""
"20,""20"",""65"",""2"""
"23,""30"",""35"",""3"""
"25,""30"",""32"",""11"""
"20,""20"",""66"",""2"""
"24,""30"",""40"",""6"""
"26,""30"",""0"",""10"""
"25,""30"",""33"",""10"""
"23,""30"",""36"",""3"""
"24,""30"",""41"",""6"""
"26,""30"",""1"",""10"""
"24,""30"",""42"",""6"""
"25,""30"",""34"",""9"""
"20,""20"",""67"",""2"""
"26,""30"",""2"",""11"""
"23,""30"",""37"",""3"""
"24,""30"",""43"",""5"""
"26,""30"",""3"",""12"""
"23,""30"",""38"",""3"""
"25,""30"",""35"",""9"""
"24,""30"",""44"",""5"""
"20,""20"",""68"",""2"""
"26,""30"",""4"",""12"""
"23,""30"",""39"",""3"""
"24,""30"",""45"",""4"""
"26,""30"",""5"",""12"""
"25,""30"",""36"",""8"""
"20,""20"",""69"",""2"""
"24,""30"",""46"",""5"""
"25,""30"",""37"",""9"""
"23,""30"",""40"",""0"""
"24,""30"",""47"",""4"""
"20,""20"",""70"",""2"""
"25,""30"",""38"",""8"""
"26,""30"",""6"",""12"""
"25,""30"",""39"",""9"""
"26,""30"",""7"",""12"""
"27,""30"",""0"",""10"""
"24,""30"",""48"",""4"""
"20,""20"",""71"",""2"""
"25,""30"",""40"",""8"""
"26,""30"",""8"",""12"""
"24,""30"",""49"",""4"""
"20,""20"",""72"",""2"""
"25,""30"",""41"",""9"""
"27,""30"",""1"",""10"""
"26,""30"",""9"",""12"""
"24,""30"",""50"",""4"""
"25,""30"",""42"",""8"""
"27,""30"",""2"",""10"""
"20,""20"",""73"",""2"""
"24,""30"",""51"",""4"""
"26,""30"",""10"",""12"""
"27,""30"",""3"",""10"""
"25,""30"",""43"",""8"""
"24,""30"",""52"",""3"""
"26,""30"",""11"",""12"""
"27,""30"",""4"",""10"""
"20,""20"",""74"",""2"""
"25,""30"",""44"",""8"""
"26,""30"",""12"",""13"""
"24,""30"",""53"",""3"""
"27,""30"",""5"",""10"""
"25,""30"",""45"",""8"""
"20,""20"",""75"",""2"""
"24,""30"",""54"",""3"""
"26,""30"",""13"",""14"""
"27,""30"",""6"",""10"""
"25,""30"",""46"",""9"""
"24,""30"",""55"",""3"""
"27,""30"",""7"",""11"""
"20,""20"",""76"",""2"""
"25,""30"",""47"",""8"""
"26,""30"",""14"",""14"""
"27,""30"",""8"",""11"""
"24,""30"",""56"",""3"""
"20,""20"",""77"",""2"""
"26,""30"",""15"",""15"""
"27,""30"",""9"",""11"""
"26,""30"",""16"",""15"""
"24,""30"",""57"",""2"""
"25,""30"",""48"",""8"""
"24,""30"",""58"",""2"""
"25,""30"",""49"",""8"""
"27,""30"",""10"",""12"""
"26,""30"",""17"",""15"""
"20,""20"",""78"",""2"""
"24,""30"",""59"",""4"""
"25,""30"",""50"",""8"""
"27,""30"",""11"",""12"""
"26,""30"",""18"",""16"""
"24,""30"",""60"",""4"""
"27,""30"",""12"",""13"""
"26,""30"",""19"",""16"""
"24,""30"",""61"",""4"""
"26,""30"",""20"",""16"""
"27,""30"",""13"",""14"""
"25,""30"",""51"",""7"""
"1,""10"",""12"",""10"""
"24,""30"",""62"",""4"""
"25,""30"",""52"",""8"""
"27,""30"",""14"",""14"""
"26,""30"",""21"",""6"""
"20,""20"",""79"",""1"""
"26,""30"",""22"",""6"""
"24,""30"",""63"",""4"""
"25,""30"",""53"",""9"""
"27,""30"",""15"",""14"""
"24,""30"",""64"",""4"""
"26,""30"",""23"",""4"""
"27,""30"",""16"",""14"""
"26,""30"",""24"",""4"""
"25,""30"",""54"",""9"""
"24,""30"",""65"",""4"""
"27,""30"",""17"",""14"""
"20,""20"",""80"",""0"""
"26,""30"",""25"",""4"""
"27,""30"",""18"",""14"""
"26,""30"",""26"",""4"""
"24,""30"",""66"",""5"""
"26,""30"",""27"",""4"""
"27,""30"",""19"",""14"""
"24,""30"",""67"",""4"""
"25,""30"",""55"",""9"""
"27,""30"",""20"",""14"""
"26,""30"",""28"",""4"""
"24,""30"",""68"",""3"""
"26,""30"",""29"",""4"""
"25,""30"",""56"",""10"""
"27,""30"",""21"",""4"""
"26,""30"",""30"",""4"""
"28,""30"",""0"",""10"""
"24,""30"",""69"",""3"""
"25,""30"",""57"",""9"""
"28,""30"",""1"",""11"""
"27,""30"",""22"",""4"""
"26,""30"",""31"",""4"""
"28,""30"",""2"",""11"""
"24,""30"",""70"",""3"""
"25,""30"",""58"",""10"""
"28,""30"",""3"",""11"""
"27,""30"",""23"",""5"""
"26,""30"",""32"",""3"""
"28,""30"",""4"",""11"""
"24,""30"",""71"",""3"""
"25,""30"",""59"",""9"""
"27,""30"",""24"",""6"""
"26,""30"",""33"",""4"""
"27,""30"",""25"",""6"""
"28,""30"",""5"",""12"""
"24,""30"",""72"",""3"""
"25,""30"",""60"",""8"""
"28,""30"",""6"",""12"""
"26,""30"",""34"",""4"""
"27,""30"",""26"",""7"""
"24,""30"",""73"",""3"""
"25,""30"",""61"",""7"""
"26,""30"",""35"",""4"""
"27,""30"",""27"",""7"""
"24,""30"",""74"",""3"""
"28,""30"",""7"",""12"""
"25,""30"",""62"",""7"""
"24,""30"",""75"",""3"""
"28,""30"",""8"",""12"""
"27,""30"",""28"",""6"""
"26,""30"",""36"",""3"""
"1,""10"",""13"",""10"""
"28,""30"",""9"",""13"""
"25,""30"",""63"",""7"""
"26,""30"",""37"",""4"""
"24,""30"",""76"",""3"""
"28,""30"",""10"",""13"""
"25,""30"",""64"",""6"""
"28,""30"",""11"",""13"""
"27,""30"",""29"",""6"""
"26,""30"",""38"",""3"""
"24,""30"",""77"",""3"""
"25,""30"",""65"",""6"""
"27,""30"",""30"",""5"""
"26,""30"",""39"",""3"""
"25,""30"",""66"",""5"""
"24,""30"",""78"",""3"""
"27,""30"",""31"",""5"""
"26,""30"",""40"",""3"""
"24,""30"",""79"",""3"""
"28,""30"",""12"",""14"""
"27,""30"",""32"",""4"""
"26,""30"",""41"",""3"""
"24,""30"",""80"",""1"""
"25,""30"",""67"",""5"""
"28,""30"",""13"",""14"""
"27,""30"",""33"",""4"""
"26,""30"",""42"",""3"""
"28,""30"",""14"",""14"""
"24,""30"",""81"",""1"""
"25,""30"",""68"",""5"""
"27,""30"",""34"",""3"""
"26,""30"",""43"",""3"""
"28,""30"",""15"",""15"""
"24,""30"",""82"",""1"""
"25,""30"",""69"",""5"""
"28,""30"",""16"",""15"""
"27,""30"",""35"",""3"""
"26,""30"",""44"",""3"""
"24,""30"",""83"",""1"""
"27,""30"",""36"",""3"""
"28,""30"",""17"",""15"""
"25,""30"",""70"",""6"""
"26,""30"",""45"",""3"""
"24,""30"",""84"",""1"""
"28,""30"",""18"",""15"""
"27,""30"",""37"",""3"""
"26,""30"",""46"",""3"""
"24,""30"",""85"",""1"""
"25,""30"",""71"",""7"""
"27,""30"",""38"",""3"""
"28,""30"",""19"",""16"""
"26,""30"",""47"",""3"""
"27,""30"",""39"",""3"""
"24,""30"",""86"",""0"""
"25,""30"",""72"",""7"""
"28,""30"",""20"",""16"""
"26,""30"",""48"",""3"""
"27,""30"",""40"",""3"""
"28,""30"",""21"",""5"""
"25,""30"",""73"",""6"""
"29,""30"",""0"",""10"""
"27,""30"",""41"",""3"""
"28,""30"",""22"",""5"""
"29,""30"",""1"",""10"""
"25,""30"",""74"",""5"""
"26,""30"",""49"",""3"""
"29,""30"",""2"",""11"""
"27,""30"",""42"",""3"""
"28,""30"",""23"",""5"""
"29,""30"",""3"",""13"""
"25,""30"",""75"",""4"""
"26,""30"",""50"",""3"""
"27,""30"",""43"",""2"""
"29,""30"",""4"",""14"""
"28,""30"",""24"",""5"""
"29,""30"",""5"",""15"""
"26,""30"",""51"",""3"""
"27,""30"",""44"",""1"""
"29,""30"",""6"",""15"""
"28,""30"",""25"",""4"""
"29,""30"",""7"",""15"""
"25,""30"",""76"",""4"""
"27,""30"",""45"",""1"""
"29,""30"",""8"",""15"""
"26,""30"",""52"",""4"""
"28,""30"",""26"",""4"""
"27,""30"",""46"",""1"""
"25,""30"",""77"",""3"""
"29,""30"",""9"",""15"""
"27,""30"",""47"",""0"""
"29,""30"",""10"",""15"""
"26,""30"",""53"",""4"""
"29,""30"",""11"",""15"""
"25,""30"",""78"",""4"""
"28,""30"",""27"",""4"""
"29,""30"",""12"",""17"""
"30,""30"",""0"",""10"""
"26,""30"",""54"",""2"""
"29,""30"",""13"",""17"""
"30,""30"",""1"",""10"""
"28,""30"",""28"",""4"""
"26,""30"",""55"",""2"""
"29,""30"",""14"",""17"""
"30,""30"",""2"",""10"""
"25,""30"",""79"",""4"""
"29,""30"",""15"",""18"""
"30,""30"",""3"",""10"""
"26,""30"",""56"",""2"""
"28,""30"",""29"",""4"""
"30,""30"",""4"",""10"""
"25,""30"",""80"",""4"""
"28,""30"",""30"",""3"""
"30,""30"",""5"",""10"""
"26,""30"",""57"",""1"""
"30,""30"",""6"",""10"""
"28,""30"",""31"",""3"""
"26,""30"",""58"",""1"""
"25,""30"",""81"",""4"""
"29,""30"",""16"",""21"""
"30,""30"",""7"",""10"""
"28,""30"",""32"",""2"""
"30,""30"",""8"",""12"""
"26,""30"",""59"",""1"""
"29,""30"",""17"",""22"""
"25,""30"",""82"",""4"""
"28,""30"",""33"",""2"""
"30,""30"",""9"",""12"""
"29,""30"",""18"",""22"""
"26,""30"",""60"",""1"""
"25,""30"",""83"",""4"""
"28,""30"",""34"",""2"""
"30,""30"",""10"",""12"""
"29,""30"",""19"",""23"""
"26,""30"",""61"",""1"""
"30,""30"",""11"",""12"""
"28,""30"",""35"",""1"""
"29,""30"",""20"",""23"""
"25,""30"",""84"",""5"""
"30,""30"",""12"",""12"""
"26,""30"",""62"",""1"""
"28,""30"",""36"",""1"""
"29,""30"",""21"",""14"""
"25,""30"",""85"",""6"""
"30,""30"",""13"",""13"""
"28,""30"",""37"",""1"""
"1,""10"",""14"",""10"""
"29,""30"",""22"",""13"""
"26,""30"",""63"",""1"""
"30,""30"",""14"",""13"""
"25,""30"",""86"",""6"""
"29,""30"",""23"",""11"""
"28,""30"",""38"",""1"""
"30,""30"",""15"",""13"""
"26,""30"",""64"",""3"""
"29,""30"",""24"",""10"""
"30,""30"",""16"",""13"""
"26,""30"",""65"",""4"""
"25,""30"",""87"",""6"""
"29,""30"",""25"",""9"""
"28,""30"",""39"",""1"""
"30,""30"",""17"",""14"""
"29,""30"",""26"",""9"""
"26,""30"",""66"",""4"""
"30,""30"",""18"",""16"""
"29,""30"",""27"",""9"""
"25,""30"",""88"",""6"""
"29,""30"",""28"",""9"""
"26,""30"",""67"",""4"""
"30,""30"",""19"",""16"""
"29,""30"",""29"",""9"""
"28,""30"",""40"",""0"""
"25,""30"",""89"",""7"""
"29,""30"",""30"",""9"""
"26,""30"",""68"",""4"""
"30,""30"",""20"",""17"""
"29,""30"",""31"",""9"""
"25,""30"",""90"",""9"""
"31,""40"",""0"",""10"""
"26,""30"",""69"",""5"""
"31,""40"",""1"",""10"""
"30,""30"",""21"",""7"""
"29,""30"",""32"",""8"""
"25,""30"",""91"",""7"""
"31,""40"",""2"",""10"""
"30,""30"",""22"",""7"""
"29,""30"",""33"",""7"""
"26,""30"",""70"",""5"""
"31,""40"",""3"",""10"""
"30,""30"",""23"",""7"""
"29,""30"",""34"",""8"""
"25,""30"",""92"",""7"""
"31,""40"",""4"",""10"""
"26,""30"",""71"",""5"""
"30,""30"",""24"",""7"""
"29,""30"",""35"",""7"""
"31,""40"",""5"",""11"""
"30,""30"",""25"",""8"""
"25,""30"",""93"",""7"""
"31,""40"",""6"",""11"""
"29,""30"",""36"",""5"""
"26,""30"",""72"",""4"""
"30,""30"",""26"",""8"""
"25,""30"",""94"",""7"""
"31,""40"",""7"",""11"""
"29,""30"",""37"",""4"""
"30,""30"",""27"",""8"""
"26,""30"",""73"",""4"""
"29,""30"",""38"",""4"""
"31,""40"",""8"",""11"""
"30,""30"",""28"",""7"""
"25,""30"",""95"",""7"""
"26,""30"",""74"",""4"""
"29,""30"",""39"",""3"""
"30,""30"",""29"",""7"""
"31,""40"",""9"",""11"""
"29,""30"",""40"",""3"""
"31,""40"",""10"",""12"""
"30,""30"",""30"",""7"""
"26,""30"",""75"",""4"""
"25,""30"",""96"",""10"""
"31,""40"",""11"",""12"""
"29,""30"",""41"",""4"""
"30,""30"",""31"",""7"""
"31,""40"",""12"",""12"""
"26,""30"",""76"",""4"""
"30,""30"",""32"",""7"""
"25,""30"",""97"",""10"""
"29,""30"",""42"",""3"""
"31,""40"",""13"",""12"""
"30,""30"",""33"",""6"""
"26,""30"",""77"",""4"""
"31,""40"",""14"",""14"""
"25,""30"",""98"",""10"""
"29,""30"",""43"",""3"""
"30,""30"",""34"",""6"""
"26,""30"",""78"",""4"""
"31,""40"",""15"",""14"""
"29,""30"",""44"",""3"""
"30,""30"",""35"",""6"""
"29,""30"",""45"",""3"""
"25,""30"",""99"",""8"""
"26,""30"",""79"",""4"""
"30,""30"",""36"",""6"""
"29,""30"",""46"",""3"""
"26,""30"",""80"",""4"""
"30,""30"",""37"",""5"""
"29,""30"",""47"",""3"""
"31,""40"",""16"",""14"""
"25,""30"",""100"",""8"""
"30,""30"",""38"",""5"""
"29,""30"",""48"",""3"""
"31,""40"",""17"",""14"""
"26,""30"",""81"",""4"""
"25,""30"",""101"",""10"""
"30,""30"",""39"",""3"""
"29,""30"",""49"",""3"""
"31,""40"",""18"",""14"""
"30,""30"",""40"",""3"""
"29,""30"",""50"",""3"""
"26,""30"",""82"",""4"""
"31,""40"",""19"",""15"""
"25,""30"",""102"",""11"""
"30,""30"",""41"",""2"""
"29,""30"",""51"",""3"""
"31,""40"",""20"",""15"""
"26,""30"",""83"",""5"""
"30,""30"",""42"",""2"""
"25,""30"",""103"",""13"""
"29,""30"",""52"",""3"""
"31,""40"",""21"",""5"""
"30,""30"",""43"",""2"""
"26,""30"",""84"",""4"""
"29,""30"",""53"",""3"""
"25,""30"",""104"",""13"""
"31,""40"",""22"",""6"""
"30,""30"",""44"",""2"""
"29,""30"",""54"",""2"""
"26,""30"",""85"",""3"""
"31,""40"",""23"",""6"""
"29,""30"",""55"",""2"""
"25,""30"",""105"",""13"""
"31,""40"",""24"",""6"""
"30,""30"",""45"",""1"""
"29,""30"",""56"",""2"""
"26,""30"",""86"",""3"""
"25,""30"",""106"",""15"""
"29,""30"",""57"",""2"""
"30,""30"",""46"",""1"""
"26,""30"",""87"",""4"""
"31,""40"",""25"",""7"""
"29,""30"",""58"",""2"""
"30,""30"",""47"",""1"""
"25,""30"",""107"",""16"""
"31,""40"",""26"",""6"""
"26,""30"",""88"",""5"""
"29,""30"",""59"",""1"""
"30,""30"",""48"",""1"""
"25,""30"",""108"",""16"""
"31,""40"",""27"",""6"""
"29,""30"",""60"",""1"""
"30,""30"",""49"",""0"""
"26,""30"",""89"",""5"""
"31,""40"",""28"",""6"""
"29,""30"",""61"",""1"""
"32,""40"",""0"",""10"""
"31,""40"",""29"",""7"""
"26,""30"",""90"",""5"""
"32,""40"",""1"",""11"""
"29,""30"",""62"",""0"""
"31,""40"",""30"",""6"""
"26,""30"",""91"",""5"""
"1,""10"",""15"",""10"""
"33,""40"",""0"",""10"""
"32,""40"",""2"",""11"""
"31,""40"",""31"",""6"""
"26,""30"",""92"",""5"""
"25,""30"",""109"",""17"""
"33,""40"",""1"",""11"""
"32,""40"",""3"",""11"""
"33,""40"",""2"",""11"""
"26,""30"",""93"",""5"""
"31,""40"",""32"",""6"""
"32,""40"",""4"",""12"""
"33,""40"",""3"",""11"""
"25,""30"",""110"",""15"""
"32,""40"",""5"",""12"""
"33,""40"",""4"",""11"""
"26,""30"",""94"",""5"""
"33,""40"",""5"",""12"""
"32,""40"",""6"",""12"""
"26,""30"",""95"",""5"""
"25,""30"",""111"",""15"""
"33,""40"",""6"",""12"""
"32,""40"",""7"",""12"""
"33,""40"",""7"",""13"""
"31,""40"",""33"",""6"""
"33,""40"",""8"",""13"""
"26,""30"",""96"",""5"""
"32,""40"",""8"",""13"""
"33,""40"",""9"",""13"""
"25,""30"",""112"",""15"""
"31,""40"",""34"",""6"""
"32,""40"",""9"",""13"""
"26,""30"",""97"",""5"""
"33,""40"",""10"",""13"""
"32,""40"",""10"",""13"""
"31,""40"",""35"",""4"""
"25,""30"",""113"",""17"""
"33,""40"",""11"",""13"""
"32,""40"",""11"",""13"""
"26,""30"",""98"",""5"""
"31,""40"",""36"",""4"""
"33,""40"",""12"",""14"""
"32,""40"",""12"",""13"""
"31,""40"",""37"",""4"""
"26,""30"",""99"",""5"""
"33,""40"",""13"",""14"""
"25,""30"",""114"",""17"""
"32,""40"",""13"",""14"""
"31,""40"",""38"",""4"""
"33,""40"",""14"",""15"""
"25,""30"",""115"",""18"""
"26,""30"",""100"",""5"""
"31,""40"",""39"",""4"""
"32,""40"",""14"",""14"""
"33,""40"",""15"",""15"""
"32,""40"",""15"",""15"""
"33,""40"",""16"",""15"""
"25,""30"",""116"",""16"""
"26,""30"",""101"",""6"""
"31,""40"",""40"",""4"""
"32,""40"",""16"",""15"""
"33,""40"",""17"",""16"""
"32,""40"",""17"",""15"""
"33,""40"",""18"",""16"""
"31,""40"",""41"",""4"""
"26,""30"",""102"",""6"""
"25,""30"",""117"",""16"""
"33,""40"",""19"",""17"""
"32,""40"",""18"",""15"""
"31,""40"",""42"",""4"""
"26,""30"",""103"",""5"""
"33,""40"",""20"",""17"""
"32,""40"",""19"",""15"""
"25,""30"",""118"",""18"""
"33,""40"",""21"",""7"""
"32,""40"",""20"",""15"""
"31,""40"",""43"",""3"""
"26,""30"",""104"",""5"""
"33,""40"",""22"",""6"""
"32,""40"",""21"",""4"""
"25,""30"",""119"",""18"""
"31,""40"",""44"",""3"""
"33,""40"",""23"",""6"""
"26,""30"",""105"",""5"""
"32,""40"",""22"",""4"""
"33,""40"",""24"",""6"""
"31,""40"",""45"",""4"""
"32,""40"",""23"",""4"""
"1,""10"",""16"",""10"""
"26,""30"",""106"",""5"""
"33,""40"",""25"",""7"""
"25,""30"",""120"",""19"""
"32,""40"",""24"",""3"""
"31,""40"",""46"",""3"""
"33,""40"",""26"",""6"""
"26,""30"",""107"",""4"""
"33,""40"",""27"",""8"""
"32,""40"",""25"",""3"""
"33,""40"",""28"",""7"""
"32,""40"",""26"",""3"""
"26,""30"",""108"",""2"""
"33,""40"",""29"",""7"""
"33,""40"",""30"",""7"""
"33,""40"",""31"",""7"""
"32,""40"",""27"",""3"""
"26,""30"",""109"",""1"""
"25,""30"",""121"",""19"""
"33,""40"",""32"",""7"""
"31,""40"",""47"",""3"""
"32,""40"",""28"",""2"""
"33,""40"",""33"",""7"""
"26,""30"",""110"",""1"""
"32,""40"",""29"",""2"""
"31,""40"",""48"",""4"""
"25,""30"",""122"",""19"""
"33,""40"",""34"",""6"""
"32,""40"",""30"",""2"""
"31,""40"",""49"",""3"""
"26,""30"",""111"",""1"""
"33,""40"",""35"",""6"""
"32,""40"",""31"",""2"""
"31,""40"",""50"",""3"""
"25,""30"",""123"",""18"""
"33,""40"",""36"",""6"""
"32,""40"",""32"",""2"""
"26,""30"",""112"",""1"""
"33,""40"",""37"",""6"""
"32,""40"",""33"",""1"""
"31,""40"",""51"",""3"""
"26,""30"",""113"",""1"""
"25,""30"",""124"",""18"""
"32,""40"",""34"",""1"""
"33,""40"",""38"",""5"""
"31,""40"",""52"",""3"""
"32,""40"",""35"",""0"""
"26,""30"",""114"",""1"""
"33,""40"",""39"",""5"""
"31,""40"",""53"",""4"""
"25,""30"",""125"",""18"""
"26,""30"",""115"",""1"""
"31,""40"",""54"",""4"""
"33,""40"",""40"",""4"""
"34,""40"",""0"",""10"""
"31,""40"",""55"",""4"""
"25,""30"",""126"",""18"""
"33,""40"",""41"",""4"""
"26,""30"",""116"",""1"""
"34,""40"",""1"",""10"""
